X1.browser,X1.duration,X1.endTime,X1.feedback,X1.isi,X1.judgment,X1.startTime,X1.subjectID,X1.type
Chrome,1050,null,null,958,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,600,null,null,1017,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,900,null,null,1046,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,825,null,null,973,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,450,null,null,1004,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,675,null,null,973,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,975,null,null,952,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,750,null,null,962,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,525,null,null,967,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,900,null,null,1018,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,750,null,null,991,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,525,null,null,970,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,450,null,null,1007,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,675,null,null,975,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,600,null,null,999,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,825,null,null,986,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,975,null,null,1025,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,1050,null,null,980,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,450,null,null,976,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,1050,null,null,1043,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,825,null,null,964,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,975,null,null,980,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,675,null,null,968,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,525,null,null,950,83,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,spikey
Chrome,750,null,null,1013,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
Chrome,600,null,null,972,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,red
Chrome,900,2019-07-10T16:51:30.587Z,,1001,76,2019-07-10T16:40:46.030Z,A2O5OJXCUFQ3FV,odd
